name,cuisine,price,rating,city,area,restaurant_link,status,has_online_delivery,has_table_booking,cuisine_count,area_popularity,cost_numeric,cost_category,restaurant_type
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,No,Yes,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,Yes,Yes,5,18,300,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Open,Yes,No,3,18,150,Low,Casual
WOW! China,"Chinese, Asian, Fast Food, Beverages, Snacks",₹300 for two,3.9,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/wow-china-iit-kharagpur/info,Open,No,Yes,5,18,300,Low,Casual
Kharagpur Social Cafe And  Restaurant,"Fast Food, Pizza, Burger, Chinese",₹350 for two,3.7,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/kharagpur-social-cafe-and-restaurant-iit-kharagpur/info,Open,Yes,No,4,18,350,Low,Casual
Food City,"Fast Food, Chinese",₹200 for two,3.9,kharagpur,iit-kharagpur,https://www.zomato.com/kharagpur/food-city-iit-kharagpur/info,Open,Yes,Yes,2,18,200,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,inda,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,Yes,No,1,18,200,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,inda,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,Yes,Yes,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,inda,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,No,No,3,18,150,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,inda,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,Yes,Yes,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,Yes,No,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,Yes,No,5,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/sibani-inda/info,Open,Yes,No,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Open,Yes,No,3,18,150,Low,Casual
Momoz,"Momos, Burger, Chinese, Fast Food, Sandwich, Street Food",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/momoz-inda/info,Open,Yes,No,6,18,300,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,inda,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,Yes,Yes,1,18,200,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,inda,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,No,No,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,inda,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,No,Yes,3,18,150,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,inda,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,No,No,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,No,No,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,No,No,5,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/sibani-inda/info,Open,Yes,No,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Closed,Yes,Yes,3,18,150,Low,Casual
Momoz,"Momos, Burger, Chinese, Fast Food, Sandwich, Street Food",₹300 for two,,kharagpur,inda,https://www.zomato.com/kharagpur/momoz-inda/info,Open,Yes,No,6,18,300,Low,Casual
Biryani Mahal,"Biryani, Chinese, North Indian, Rolls, Mughlai",₹300 for two,4,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/biryani-mahal-medinipur-locality/info,Open,No,No,5,18,300,Low,Casual
WOW! Momo,"Momos, Chinese, Fast Food, Asian, Beverages",₹400 for two,,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/wow-momo-medinipur-locality/info,Open,Yes,No,5,18,400,Low,Casual
Dada Boudi Birwani,Biryani,₹250 for two,3.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/dada-boudi-birwani-1-medinipur-locality/info,Open,No,No,1,18,250,Low,Casual
Rajashree Food Mart,"Biryani, Fast Food",₹200 for two,4.6,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/rajashree-food-mart-medinipur-locality/info,Open,No,Yes,2,18,200,Low,Casual
Cup O' Joy,"Fast Food, Chinese, Sandwich, Burger, Momos, Beverages",₹200 for two,3.9,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/cup-o-joy-medinipur-locality/info,Open,Yes,No,6,18,200,Low,Casual
Cafe Desi,"Sandwich, Momos, Fast Food, Shake, Beverages",₹300 for two,4.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/cafe-desi-medinipur-locality/info,Closed,No,No,5,18,300,Low,Casual
Hotel Debloke,"North Indian, Chinese",₹400 for two,4.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/hotel-debloke-medinipur-locality/info,Open,Yes,Yes,2,18,400,Low,Casual
Star Restora,South Indian,₹200 for two,3.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/star-restora-medinipur-locality/info,Open,No,No,1,18,200,Low,Casual
Mitupriya Canteen And Caterer,"Bengali, Chinese",₹300 for two,2.8,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/mitupriya-canteen-and-caterer-medinipur-locality/info,Open,No,No,2,18,300,Low,Casual
Biryani Mahal,"Biryani, Chinese, North Indian, Rolls, Mughlai",₹300 for two,4,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/biryani-mahal-medinipur-locality/info,Open,Yes,No,5,18,300,Low,Casual
WOW! Momo,"Momos, Chinese, Fast Food, Asian, Beverages",₹400 for two,,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/wow-momo-medinipur-locality/info,Open,No,No,5,18,400,Low,Casual
Dada Boudi Birwani,Biryani,₹250 for two,3.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/dada-boudi-birwani-1-medinipur-locality/info,Open,No,No,1,18,250,Low,Casual
Rajashree Food Mart,"Biryani, Fast Food",₹200 for two,4.6,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/rajashree-food-mart-medinipur-locality/info,Open,Yes,No,2,18,200,Low,Casual
Cup O' Joy,"Fast Food, Chinese, Sandwich, Burger, Momos, Beverages",₹200 for two,3.9,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/cup-o-joy-medinipur-locality/info,Open,No,No,6,18,200,Low,Casual
Cafe Desi,"Sandwich, Momos, Fast Food, Shake, Beverages",₹300 for two,4.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/cafe-desi-medinipur-locality/info,Open,No,No,5,18,300,Low,Casual
Hotel Debloke,"North Indian, Chinese",₹400 for two,4.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/hotel-debloke-medinipur-locality/info,Open,Yes,Yes,2,18,400,Low,Casual
Star Restora,South Indian,₹200 for two,3.5,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/star-restora-medinipur-locality/info,Open,No,No,1,18,200,Low,Casual
Mitupriya Canteen And Caterer,"Bengali, Chinese",₹300 for two,2.8,kharagpur,medinipur-locality,https://www.zomato.com/kharagpur/mitupriya-canteen-and-caterer-medinipur-locality/info,Open,No,Yes,2,18,300,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,Yes,Yes,1,18,200,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,No,Yes,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Closed,Yes,Yes,3,18,150,Low,Casual
Amigos Restaurant,"Biryani, South Indian",₹300 for two,3.9,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/amigos-restaurant-2-iit-kharagpur/info,Open,Yes,Yes,2,18,300,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,Yes,Yes,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,Yes,Yes,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,Yes,No,5,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/sibani-inda/info,Open,Yes,Yes,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Closed,No,Yes,3,18,150,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,No,Yes,1,18,200,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,Yes,Yes,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,Yes,Yes,3,18,150,Low,Casual
Amigos Restaurant,"Biryani, South Indian",₹300 for two,3.9,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/amigos-restaurant-2-iit-kharagpur/info,Closed,No,No,2,18,300,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,No,No,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,Yes,No,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,No,Yes,5,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/sibani-inda/info,Open,No,No,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,bidhanpally,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Closed,No,Yes,3,18,150,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,talbagicha,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,No,Yes,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,talbagicha,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Closed,No,Yes,3,18,150,Low,Casual
Amigos Restaurant,"Biryani, South Indian",₹300 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/amigos-restaurant-2-iit-kharagpur/info,Closed,Yes,Yes,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,Yes,Yes,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,Yes,No,5,18,300,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Open,No,No,3,18,150,Low,Casual
WOW! China,"Chinese, Asian, Fast Food, Beverages, Snacks",₹300 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/wow-china-iit-kharagpur/info,Open,No,Yes,5,18,300,Low,Casual
Kharagpur Social Cafe And  Restaurant,"Fast Food, Pizza, Burger, Chinese",₹350 for two,3.7,kharagpur,talbagicha,https://www.zomato.com/kharagpur/kharagpur-social-cafe-and-restaurant-iit-kharagpur/info,Open,No,No,4,18,350,Low,Casual
Food City,"Fast Food, Chinese",₹200 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/food-city-iit-kharagpur/info,Open,No,Yes,2,18,200,Low,Casual
Cafe Coffee Day,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",₹400 for two,3.4,kharagpur,talbagicha,https://www.zomato.com/kharagpur/cafe-coffee-day-iit-kharagpur/info,Open,Yes,Yes,8,18,400,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,talbagicha,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,No,No,3,18,150,Low,Casual
Amigos Restaurant,"Biryani, South Indian",₹300 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/amigos-restaurant-2-iit-kharagpur/info,Open,Yes,No,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,No,Yes,2,18,300,Low,Casual
WOW! Chicken By WOW! Momo,"Burger, American, Fast Food, Asian, Beverages",₹300 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/wow-chicken-by-wow-momo-iit-kharagpur/info,Open,No,Yes,5,18,300,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,talbagicha,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Open,No,Yes,3,18,150,Low,Casual
WOW! China,"Chinese, Asian, Fast Food, Beverages, Snacks",₹300 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/wow-china-iit-kharagpur/info,Open,Yes,No,5,18,300,Low,Casual
Kharagpur Social Cafe And  Restaurant,"Fast Food, Pizza, Burger, Chinese",₹350 for two,3.7,kharagpur,talbagicha,https://www.zomato.com/kharagpur/kharagpur-social-cafe-and-restaurant-iit-kharagpur/info,Open,Yes,Yes,4,18,350,Low,Casual
Food City,"Fast Food, Chinese",₹200 for two,3.9,kharagpur,talbagicha,https://www.zomato.com/kharagpur/food-city-iit-kharagpur/info,Open,Yes,Yes,2,18,200,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,No,Yes,1,18,200,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,Yes,No,3,18,150,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,Yes,Yes,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,No,No,2,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/sibani-inda/info,Open,Yes,No,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Closed,No,No,3,18,150,Low,Casual
Momoz,"Momos, Burger, Chinese, Fast Food, Sandwich, Street Food",₹300 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/momoz-inda/info,Open,Yes,Yes,6,18,300,Low,Casual
Prabhuji Pure Food,"Mithai, Street Food, South Indian, North Indian, Chinese, Fast Food, Desserts",₹400 for two,3.7,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/prabhuji-pure-food-inda/info,Open,No,No,7,18,400,Low,Casual
Kharagpur Social Cafe And  Restaurant,"Fast Food, Pizza, Burger, Chinese",₹350 for two,3.7,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/kharagpur-social-cafe-and-restaurant-iit-kharagpur/info,Open,No,Yes,4,18,350,Low,Casual
Hindustan Chicken Biryani,Biryani,₹200 for two,4,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/hindustan-chicken-biryani-inda/info,Open,Yes,No,1,18,200,Low,Casual
New Murgan Vilas Restaurant,"South Indian, Mithai, Beverages",₹150 for two,3.8,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/new-murgan-vilas-restaurant-new-settlement/info,Open,No,Yes,3,18,150,Low,Casual
Pizza Hut,"Pizza, Italian",₹300 for two,3.9,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/pizza-hut-inda/info,Open,Yes,No,2,18,300,Low,Casual
SNACK TIME,"Pizza, Burger",₹300 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/snack-time-iit-kharagpur/info,Open,Yes,No,2,18,300,Low,Casual
Sibani,"North Indian, Mughlai, Seafood, Chinese, Fast Food, Biryani, Desserts, Beverages",₹600 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/sibani-inda/info,Open,No,Yes,8,18,600,Low,Casual
Hotel Raj,"South Indian, Street Food, Desserts",₹150 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/hotel-raj-nimpura/info,Open,Yes,No,3,18,150,Low,Casual
Momoz,"Momos, Burger, Chinese, Fast Food, Sandwich, Street Food",₹300 for two,,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/momoz-inda/info,Open,No,No,6,18,300,Low,Casual
Prabhuji Pure Food,"Mithai, Street Food, South Indian, North Indian, Chinese, Fast Food, Desserts",₹400 for two,3.7,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/prabhuji-pure-food-inda/info,Open,No,No,7,18,400,Low,Casual
Kharagpur Social Cafe And  Restaurant,"Fast Food, Pizza, Burger, Chinese",₹350 for two,3.7,kharagpur,kharagpur-rly-settlement,https://www.zomato.com/kharagpur/kharagpur-social-cafe-and-restaurant-iit-kharagpur/info,Open,Yes,No,4,18,350,Low,Casual
Cava - By Hotel Ganga Regency,"North Indian, Chinese, Continental, Sushi, Asian, Biryani, Kebab, Japanese",₹700 for two,4.2,jamshedpur,golmuri,https://www.zomato.com/jamshedpur/cava-by-hotel-ganga-regency-sakchi/info,Open,No,No,8,18,700,Medium,Premium
MOCHA CAFE & BAR,"Chinese, Pizza, Burger, Sandwich, Desserts, Shake, Coffee, Beverages","₹1,200 for two",4.5,jamshedpur,golmuri,https://www.zomato.com/jamshedpur/mocha-cafe-bar-bistupur/info,Open,No,Yes,8,18,1200,Medium,Premium
Jampot by Ramada,"North Indian, Continental, Italian, Thai, Oriental, Chinese, Desserts, Beverages","₹1,500 for two",4.4,jamshedpur,golmuri,https://www.zomato.com/jamshedpur/jampot-by-ramada-bistupur/info,Open,Yes,Yes,8,18,1500,High,Luxury
Dishaayen Pure Veg,"South Indian, North Indian, Tea, Juices, Coffee, Indian",₹500 for two,,jamshedpur,golmuri,https://www.zomato.com/jamshedpur/dishaayen-pure-veg-golmuri/info,Closed,No,No,6,18,500,Low,Casual
Pizza 99,"Pizza, Rolls, Sandwich, Desserts, Beverages",₹250 for two,3.9,jamshedpur,golmuri,https://www.zomato.com/jamshedpur/pizza-99-sakchi/info,Open,No,Yes,5,18,250,Low,Casual
