name,cuisine,price,rating,city,area,restaurant_link,status,has_online_delivery,has_table_booking
A2B - Adyar Ananda Bhavan,"North Indian, South Indian",₹300 for two,3.7,salem,alagapuram-pudur,https://www.zomato.com/salem/a2b-adyar-ananda-bhavan-suramangalam/info,Open,No,Yes
Seasons -Grand Estancia.,"Chinese, Biryani, North Indian, South Indian, Italian, Continental, Desserts","₹1,000 for two",3.7,salem,alagapuram-pudur,https://www.zomato.com/salem/seasons-grand-estancia-narasothipatti/info,Open,No,Yes
Misthan By Shree Gupta Sweets,"Street Food, Indo-Chinese, Sandwich, Gujarati, Mithai, North Indian, Chinese, Fast Food",₹700 for two,4.3,salem,alagapuram-pudur,https://www.zomato.com/salem/misthan-by-shree-gupta-sweets-suramangalam/info,Open,No,Yes
Sri Saivihar,"South Indian, Chinese",₹400 for two,4.3,salem,alagapuram-pudur,https://www.zomato.com/salem/sri-saivihar-alagapuram-pudur/info,Open,No,No
Lakshmi Hotels,"South Indian, North Indian",₹200 for two,4.3,salem,alagapuram-pudur,https://www.zomato.com/salem/lakshmi-hotels-gugai/info,Open,No,No
Lakshmi Hotels,"South Indian, Bakery",₹200 for two,4.3,salem,alagapuram-pudur,https://www.zomato.com/salem/lakshmi-hotels-suramangalam/info,Open,Yes,Yes
Tangerine,"Italian, South Indian, Chinese, North Indian, Arabian, Continental","₹1,000 for two",4.6,salem,suramangalam,https://www.zomato.com/salem/tangerine-narasothipatti/info,Open,Yes,No
Henry & Wolsey,"Bakery, Mithai",₹400 for two,4.8,salem,suramangalam,https://www.zomato.com/salem/henry-wolsey-shevapet/info,Open,Yes,Yes
Sri Saravana Bhavan Aasai Dosai,"Chinese, North Indian, South Indian","₹1,000 for two",4.1,salem,suramangalam,https://www.zomato.com/salem/sri-saravana-bhavan-aasai-dosai-suramangalam/info,Open,Yes,Yes
A2B - Adyar Ananda Bhavan,"North Indian, South Indian",₹300 for two,3.7,salem,suramangalam,https://www.zomato.com/salem/a2b-adyar-ananda-bhavan-suramangalam/info,Open,Yes,No
Seasons -Grand Estancia.,"Chinese, Biryani, North Indian, South Indian, Italian, Continental, Desserts","₹1,000 for two",3.7,salem,suramangalam,https://www.zomato.com/salem/seasons-grand-estancia-narasothipatti/info,Open,No,No
Misthan By Shree Gupta Sweets,"Street Food, Indo-Chinese, Sandwich, Gujarati, Mithai, North Indian, Chinese, Fast Food",₹700 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/misthan-by-shree-gupta-sweets-suramangalam/info,Open,Yes,No
Sri Saivihar,"South Indian, Chinese",₹400 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/sri-saivihar-alagapuram-pudur/info,Open,No,Yes
Lakshmi Hotels,"South Indian, Bakery",₹200 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/lakshmi-hotels-suramangalam/info,Open,No,Yes
Sivaraj Holiday Inn,"Biryani, South Indian, North Indian, Chinese, Arabian, Sichuan","₹1,000 for two",4.5,salem,suramangalam,https://www.zomato.com/salem/sivaraj-holiday-inn-suramangalam/info,Open,Yes,No
Tangerine,"Italian, South Indian, Chinese, North Indian, Arabian, Continental","₹1,000 for two",4.6,salem,suramangalam,https://www.zomato.com/salem/tangerine-narasothipatti/info,Open,Yes,No
Henry & Wolsey,"Bakery, Mithai",₹400 for two,4.8,salem,suramangalam,https://www.zomato.com/salem/henry-wolsey-shevapet/info,Open,Yes,Yes
Sri Saravana Bhavan Aasai Dosai,"Chinese, North Indian, South Indian","₹1,000 for two",4.1,salem,suramangalam,https://www.zomato.com/salem/sri-saravana-bhavan-aasai-dosai-suramangalam/info,Open,No,Yes
A2B - Adyar Ananda Bhavan,"North Indian, South Indian",₹300 for two,3.7,salem,suramangalam,https://www.zomato.com/salem/a2b-adyar-ananda-bhavan-suramangalam/info,Open,Yes,Yes
Seasons -Grand Estancia.,"Chinese, Biryani, North Indian, South Indian, Italian, Continental, Desserts","₹1,000 for two",3.7,salem,suramangalam,https://www.zomato.com/salem/seasons-grand-estancia-narasothipatti/info,Open,Yes,Yes
Misthan By Shree Gupta Sweets,"Street Food, Indo-Chinese, Sandwich, Gujarati, Mithai, North Indian, Chinese, Fast Food",₹700 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/misthan-by-shree-gupta-sweets-suramangalam/info,Open,No,No
Sri Saivihar,"South Indian, Chinese",₹400 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/sri-saivihar-alagapuram-pudur/info,Open,No,No
Lakshmi Hotels,"South Indian, Bakery",₹200 for two,4.3,salem,suramangalam,https://www.zomato.com/salem/lakshmi-hotels-suramangalam/info,Open,Yes,Yes
Sivaraj Holiday Inn,"Biryani, South Indian, North Indian, Chinese, Arabian, Sichuan","₹1,000 for two",4.5,salem,suramangalam,https://www.zomato.com/salem/sivaraj-holiday-inn-suramangalam/info,Open,Yes,Yes
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,nanpura,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,Yes,No
Together & Co. - Hilton Garden Inn Surat City Centre,"Italian, North Indian, South Indian, Biryani, Asian, Continental, Desserts","₹2,200 for two",4.5,surat,nanpura,https://www.zomato.com/surat/together-co-hilton-garden-inn-surat-city-centre-lal-darwaza/info,Open,Yes,Yes
RBG - Park Inn by Radisson,"North Indian, Chinese, Salad, Continental, Desserts, Beverages","₹1,300 for two",4.3,surat,nanpura,https://www.zomato.com/surat/rbg-park-inn-by-radisson-pal-gam/info,Open,Yes,No
Click Hotel Yuvraj,"North Indian, South Indian, Chinese, Fast Food",₹700 for two,4,surat,nanpura,https://www.zomato.com/surat/click-hotel-yuvraj-new-textile-market/info,Open,Yes,Yes
Indian Zaiqa,"North Indian, Chinese, Seafood, Biryani, Pizza, Salad, Sandwich","₹1,000 for two",4,surat,nanpura,https://www.zomato.com/surat/indian-zaiqa-new-textile-market/info,Open,Yes,Yes
Al Khalifa,Biryani,₹400 for two,3.7,surat,nanpura,https://www.zomato.com/surat/al-khalifa-nanpura/info,Closed,No,No
Oran,"North Indian, Chinese, Pizza, Mexican, Italian, Desserts","₹1,000 for two",4.6,surat,nanpura,https://www.zomato.com/surat/oran-adajan-gam/info,Open,Yes,No
SBC - Surat Marriott Hotel,"Continental, Sandwich, Pizza, Burger, Beverages","₹1,200 for two",4.4,surat,nanpura,https://www.zomato.com/surat/sbc-surat-marriott-hotel-athwa/info,Closed,Yes,No
Jalaram Locho And Rasawala Khaman,Street Food,₹200 for two,2.9,surat,nanpura,https://www.zomato.com/surat/jalaram-locho-and-rasawala-khaman-katargam/info,Open,No,No
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,nanpura,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,No,No
Together & Co. - Hilton Garden Inn Surat City Centre,"Italian, North Indian, South Indian, Biryani, Asian, Continental, Desserts","₹2,200 for two",4.5,surat,nanpura,https://www.zomato.com/surat/together-co-hilton-garden-inn-surat-city-centre-lal-darwaza/info,Open,No,Yes
RBG - Park Inn by Radisson,"North Indian, Chinese, Salad, Continental, Desserts, Beverages","₹1,300 for two",4.3,surat,nanpura,https://www.zomato.com/surat/rbg-park-inn-by-radisson-pal-gam/info,Open,Yes,Yes
Click Hotel Yuvraj,"North Indian, South Indian, Chinese, Fast Food",₹700 for two,4,surat,nanpura,https://www.zomato.com/surat/click-hotel-yuvraj-new-textile-market/info,Open,Yes,No
Indian Zaiqa,"North Indian, Chinese, Seafood, Biryani, Pizza, Salad, Sandwich","₹1,000 for two",4,surat,nanpura,https://www.zomato.com/surat/indian-zaiqa-new-textile-market/info,Open,No,Yes
Al Khalifa,Biryani,₹400 for two,3.7,surat,nanpura,https://www.zomato.com/surat/al-khalifa-nanpura/info,Open,Yes,Yes
Oran,"North Indian, Chinese, Pizza, Mexican, Italian, Desserts","₹1,000 for two",4.6,surat,nanpura,https://www.zomato.com/surat/oran-adajan-gam/info,Open,Yes,Yes
SBC - Surat Marriott Hotel,"Continental, Sandwich, Pizza, Burger, Beverages","₹1,200 for two",4.4,surat,nanpura,https://www.zomato.com/surat/sbc-surat-marriott-hotel-athwa/info,Closed,Yes,Yes
Jalaram Locho And Rasawala Khaman,Street Food,₹200 for two,2.9,surat,nanpura,https://www.zomato.com/surat/jalaram-locho-and-rasawala-khaman-katargam/info,Open,Yes,Yes
Ziyon - By The Amore,"North Indian, Chinese, Pasta, Salad, Fast Food","₹1,800 for two",3.8,surat,dumas,https://www.zomato.com/surat/ziyon-by-the-amore-magdalla/info,Open,No,No
Flames,,,,surat,dumas,https://www.zomato.com/surat/flames-dumas/info,Open,Yes,Yes
Charcoal - Courtyard By Marriott,"North Indian, Biryani, Desserts, Beverages","₹2,000 for two",3.6,surat,dumas,https://www.zomato.com/surat/charcoal-courtyard-by-marriott-dumas/info,Open,No,Yes
Yeti,"Fast Food, Desserts, Beverages",₹800 for two,4.1,surat,dumas,https://www.zomato.com/surat/yeti-magdalla/info,Open,No,No
All Day Dining,"North Indian, South Indian, Chinese, Asian, Italian, Oriental, Desserts, Beverages","₹1,300 for two",3.6,surat,dumas,https://www.zomato.com/surat/all-day-dining-1-magdalla/info,Open,No,Yes
Boketto Restro,"Continental, Chinese","₹1,100 for two",4.3,surat,dumas,https://www.zomato.com/surat/boketto-restro-magdalla/info,Open,Yes,No
LetsEat Restro And Cafe,"North Indian, South Indian, Chinese, Italian",₹350 for two,,surat,dumas,https://www.zomato.com/surat/letseat-restro-and-cafe-dumas/info,Open,No,Yes
Pooja Hotel,North Indian,₹200 for two,,surat,dumas,https://www.zomato.com/surat/pooja-hotel-magdalla/info,Open,No,Yes
Nomads,"Fast Food, Bakery, Chinese, North Indian",₹400 for two,3.4,surat,dumas,https://www.zomato.com/surat/nomads-dumas/info,Open,Yes,Yes
Ziyon - By The Amore,"North Indian, Chinese, Pasta, Salad, Fast Food","₹1,800 for two",3.8,surat,dumas,https://www.zomato.com/surat/ziyon-by-the-amore-magdalla/info,Open,No,No
Flames,,,,surat,dumas,https://www.zomato.com/surat/flames-dumas/info,Open,No,No
Charcoal - Courtyard By Marriott,"North Indian, Biryani, Desserts, Beverages","₹2,000 for two",3.6,surat,dumas,https://www.zomato.com/surat/charcoal-courtyard-by-marriott-dumas/info,Open,No,No
Yeti,"Fast Food, Desserts, Beverages",₹800 for two,4.1,surat,dumas,https://www.zomato.com/surat/yeti-magdalla/info,Open,Yes,No
All Day Dining,"North Indian, South Indian, Chinese, Asian, Italian, Oriental, Desserts, Beverages","₹1,300 for two",3.6,surat,dumas,https://www.zomato.com/surat/all-day-dining-1-magdalla/info,Open,Yes,Yes
Boketto Restro,"Continental, Chinese","₹1,100 for two",4.3,surat,dumas,https://www.zomato.com/surat/boketto-restro-magdalla/info,Open,No,Yes
LetsEat Restro And Cafe,"North Indian, South Indian, Chinese, Italian",₹350 for two,,surat,dumas,https://www.zomato.com/surat/letseat-restro-and-cafe-dumas/info,Open,Yes,Yes
Pooja Hotel,North Indian,₹200 for two,,surat,dumas,https://www.zomato.com/surat/pooja-hotel-magdalla/info,Open,No,No
Nomads,"Fast Food, Bakery, Chinese, North Indian",₹400 for two,3.4,surat,dumas,https://www.zomato.com/surat/nomads-dumas/info,Open,No,No
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,piplod,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,Yes,No
Coffee Culture,"Cafe, Coffee, North Indian, Chinese, Fast Food, Waffle, Desserts, Beverages",₹800 for two,4.3,surat,piplod,https://www.zomato.com/CoffeeCultureFlagship/info,Open,No,No
RBG - Park Inn by Radisson,"North Indian, Chinese, Salad, Continental, Desserts, Beverages","₹1,300 for two",4.3,surat,piplod,https://www.zomato.com/surat/rbg-park-inn-by-radisson-pal-gam/info,Open,Yes,No
Ziyon - By The Amore,"North Indian, Chinese, Pasta, Salad, Fast Food","₹1,800 for two",3.8,surat,piplod,https://www.zomato.com/surat/ziyon-by-the-amore-magdalla/info,Open,No,No
The Taste Of Dal Pakwan,"Fast Food, Street Food, Desserts, Sindhi",₹300 for two,3.9,surat,piplod,https://www.zomato.com/surat/the-taste-of-dal-pakwan-vesu/info,Open,No,No
Oran,"North Indian, Chinese, Pizza, Mexican, Italian, Desserts","₹1,000 for two",4.6,surat,piplod,https://www.zomato.com/surat/oran-adajan-gam/info,Open,No,Yes
SBC - Surat Marriott Hotel,"Continental, Sandwich, Pizza, Burger, Beverages","₹1,200 for two",4.4,surat,piplod,https://www.zomato.com/surat/sbc-surat-marriott-hotel-athwa/info,Closed,No,Yes
Livestream Coffee - Piplod,"Coffee, Continental, Pasta, Bakery, Fast Food, Italian, Beverages",₹900 for two,3.2,surat,piplod,https://www.zomato.com/surat/livestream-coffee-piplod-piplod/info,Open,No,No
Spice Villa,"North Indian, Continental, Chinese","₹2,000 for two",4.5,surat,piplod,https://www.zomato.com/surat/spice-villa-piplod/info,Open,No,No
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,piplod,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,Yes,Yes
Coffee Culture,"Cafe, Coffee, North Indian, Chinese, Fast Food, Waffle, Desserts, Beverages",₹800 for two,4.3,surat,piplod,https://www.zomato.com/CoffeeCultureFlagship/info,Open,No,Yes
RBG - Park Inn by Radisson,"North Indian, Chinese, Salad, Continental, Desserts, Beverages","₹1,300 for two",4.3,surat,piplod,https://www.zomato.com/surat/rbg-park-inn-by-radisson-pal-gam/info,Open,No,Yes
Ziyon - By The Amore,"North Indian, Chinese, Pasta, Salad, Fast Food","₹1,800 for two",3.8,surat,piplod,https://www.zomato.com/surat/ziyon-by-the-amore-magdalla/info,Open,No,Yes
The Taste Of Dal Pakwan,"Fast Food, Street Food, Desserts, Sindhi",₹300 for two,3.9,surat,piplod,https://www.zomato.com/surat/the-taste-of-dal-pakwan-vesu/info,Open,Yes,No
Oran,"North Indian, Chinese, Pizza, Mexican, Italian, Desserts","₹1,000 for two",4.6,surat,piplod,https://www.zomato.com/surat/oran-adajan-gam/info,Open,Yes,No
SBC - Surat Marriott Hotel,"Continental, Sandwich, Pizza, Burger, Beverages","₹1,200 for two",4.4,surat,piplod,https://www.zomato.com/surat/sbc-surat-marriott-hotel-athwa/info,Closed,No,Yes
Livestream Coffee - Piplod,"Coffee, Continental, Pasta, Bakery, Fast Food, Italian, Beverages",₹900 for two,3.2,surat,piplod,https://www.zomato.com/surat/livestream-coffee-piplod-piplod/info,Open,Yes,No
Spice Villa,"North Indian, Continental, Chinese","₹2,000 for two",4.5,surat,piplod,https://www.zomato.com/surat/spice-villa-piplod/info,Open,Yes,Yes
Together & Co. - Hilton Garden Inn Surat City Centre,"Italian, North Indian, South Indian, Biryani, Asian, Continental, Desserts","₹2,200 for two",4.5,surat,katargam,https://www.zomato.com/surat/together-co-hilton-garden-inn-surat-city-centre-lal-darwaza/info,Open,Yes,Yes
Click Hotel Yuvraj,"North Indian, South Indian, Chinese, Fast Food",₹700 for two,4,surat,katargam,https://www.zomato.com/surat/click-hotel-yuvraj-new-textile-market/info,Open,No,Yes
Indian Zaiqa,"North Indian, Chinese, Seafood, Biryani, Pizza, Salad, Sandwich","₹1,000 for two",4,surat,katargam,https://www.zomato.com/surat/indian-zaiqa-new-textile-market/info,Open,No,No
Al Khalifa,Biryani,₹400 for two,3.7,surat,katargam,https://www.zomato.com/surat/al-khalifa-nanpura/info,Open,No,No
Jalaram Locho And Rasawala Khaman,Street Food,₹200 for two,2.9,surat,katargam,https://www.zomato.com/surat/jalaram-locho-and-rasawala-khaman-katargam/info,Open,No,No
The Origin Taste - TOT,South Indian,₹350 for two,,surat,katargam,https://www.zomato.com/surat/the-origin-taste-tot-karanj/info,Open,No,Yes
Sangita Khaman & Maharaja Mathho,Gujarati,₹300 for two,,surat,katargam,https://www.zomato.com/surat/sangita-khaman-maharaja-mathho-mota-varachha/info,Open,No,Yes
Gayatri Khaman - Gitanjaliwala,"Gujarati, Street Food",₹200 for two,4.2,surat,katargam,https://www.zomato.com/surat/gayatri-khaman-gitanjaliwala-varachha/info,Open,Yes,No
Kailash Sweets & Snacks,"North Indian, Mithai, Street Food, Fast Food, Beverages",₹300 for two,3.9,surat,katargam,https://www.zomato.com/surat/kailash-sweets-snacks-adajan-patiya/info,Open,Yes,Yes
Together & Co. - Hilton Garden Inn Surat City Centre,"Italian, North Indian, South Indian, Biryani, Asian, Continental, Desserts","₹2,200 for two",4.5,surat,katargam,https://www.zomato.com/surat/together-co-hilton-garden-inn-surat-city-centre-lal-darwaza/info,Open,Yes,Yes
Click Hotel Yuvraj,"North Indian, South Indian, Chinese, Fast Food",₹700 for two,4,surat,katargam,https://www.zomato.com/surat/click-hotel-yuvraj-new-textile-market/info,Open,No,Yes
Indian Zaiqa,"North Indian, Chinese, Seafood, Biryani, Pizza, Salad, Sandwich","₹1,000 for two",4,surat,katargam,https://www.zomato.com/surat/indian-zaiqa-new-textile-market/info,Open,No,No
Al Khalifa,Biryani,₹400 for two,3.7,surat,katargam,https://www.zomato.com/surat/al-khalifa-nanpura/info,Open,No,Yes
Jalaram Locho And Rasawala Khaman,Street Food,₹200 for two,2.9,surat,katargam,https://www.zomato.com/surat/jalaram-locho-and-rasawala-khaman-katargam/info,Open,No,No
The Origin Taste - TOT,South Indian,₹350 for two,,surat,katargam,https://www.zomato.com/surat/the-origin-taste-tot-karanj/info,Open,No,Yes
Sangita Khaman & Maharaja Mathho,Gujarati,₹300 for two,,surat,katargam,https://www.zomato.com/surat/sangita-khaman-maharaja-mathho-mota-varachha/info,Open,No,Yes
Gayatri Khaman - Gitanjaliwala,"Gujarati, Street Food",₹200 for two,4.2,surat,katargam,https://www.zomato.com/surat/gayatri-khaman-gitanjaliwala-varachha/info,Open,No,Yes
Kailash Sweets & Snacks,"North Indian, Mithai, Street Food, Fast Food, Beverages",₹300 for two,3.9,surat,katargam,https://www.zomato.com/surat/kailash-sweets-snacks-adajan-patiya/info,Open,Yes,Yes
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,city-light,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,Yes,No
Coffee Culture,"Cafe, Coffee, North Indian, Chinese, Fast Food, Waffle, Desserts, Beverages",₹800 for two,4.3,surat,city-light,https://www.zomato.com/CoffeeCultureFlagship/info,Open,Yes,Yes
RBG - Park Inn by Radisson,"North Indian, Chinese, Salad, Continental, Desserts, Beverages","₹1,300 for two",4.3,surat,city-light,https://www.zomato.com/surat/rbg-park-inn-by-radisson-pal-gam/info,Open,Yes,No
Ziyon - By The Amore,"North Indian, Chinese, Pasta, Salad, Fast Food","₹1,800 for two",3.8,surat,city-light,https://www.zomato.com/surat/ziyon-by-the-amore-magdalla/info,Open,No,Yes
The Taste Of Dal Pakwan,"Fast Food, Street Food, Desserts, Sindhi",₹300 for two,3.9,surat,city-light,https://www.zomato.com/surat/the-taste-of-dal-pakwan-vesu/info,Open,Yes,No
Al Khalifa,Biryani,₹400 for two,3.7,surat,city-light,https://www.zomato.com/surat/al-khalifa-nanpura/info,Open,Yes,No
Oran,"North Indian, Chinese, Pizza, Mexican, Italian, Desserts","₹1,000 for two",4.6,surat,city-light,https://www.zomato.com/surat/oran-adajan-gam/info,Open,Yes,No
SBC - Surat Marriott Hotel,"Continental, Sandwich, Pizza, Burger, Beverages","₹1,200 for two",4.4,surat,city-light,https://www.zomato.com/surat/sbc-surat-marriott-hotel-athwa/info,Closed,No,Yes
Livestream Coffee - Piplod,"Coffee, Continental, Pasta, Bakery, Fast Food, Italian, Beverages",₹900 for two,3.2,surat,city-light,https://www.zomato.com/surat/livestream-coffee-piplod-piplod/info,Open,Yes,No
Table 101 - Surat Marriott Hotel,"North Indian, Continental, Chinese, Gujarati, Fast Food, Italian","₹3,000 for two",4.7,surat,city-light,https://www.zomato.com/surat/table-101-surat-marriott-hotel-city-light/info,Open,Yes,Yes
